iter	Passed	Remaining
3217	60922	33736
3218	60941	33717
3219	60961	33699
3220	60980	33680
3221	60997	33660
3222	61016	33641
3223	61032	33620
3224	61049	33601
3225	61069	33582
3226	61089	33564
3227	61108	33545
3228	61126	33526
3229	61141	33504
3230	61159	33485
3231	61178	33466
3232	61194	33445
3233	61211	33425
3234	61229	33406
3235	61246	33386
3236	61266	33368
3237	61283	33348
3238	61301	33328
3239	61314	33306
3240	61331	33286
3241	61351	33268
3242	61369	33249
3243	61386	33229
3244	61402	33208
3245	61419	33188
3246	61439	33170
3247	61456	33150
3248	61473	33130
3249	61491	33110
3250	61509	33091
3251	61526	33071
3252	61544	33052
3253	61560	33031
3254	61580	33013
3255	61599	32994
3256	61614	32973
3257	61631	32953
3258	61649	32933
3259	61665	32913
3260	61683	32894
3261	61702	32875
3262	61723	32857
3263	61742	32838
3264	61758	32818
3265	61777	32799
3266	61795	32779
3267	61815	32761
3268	61833	32742
3269	61851	32722
3270	61870	32703
3271	61890	32685
3272	61909	32666
3273	61928	32647
3274	61947	32629
3275	61964	32608
3276	61979	32588
3277	61999	32569
3278	62016	32549
3279	62033	32529
3280	62052	32510
3281	62068	32490
3282	62086	32471
3283	62105	32452
3284	62124	32433
3285	62138	32411
3286	62158	32393
3287	62177	32374
3288	62196	32355
3289	62212	32335
3290	62230	32315
3291	62248	32296
3292	62267	32277
3293	62285	32258
3294	62300	32237
3295	62318	32217
3296	62335	32198
3297	62351	32177
3298	62367	32157
3299	62385	32137
3300	62401	32117
3301	62415	32095
3302	62429	32074
3303	62447	32055
3304	62465	32036
3305	62482	32015
3306	62500	31996
3307	62518	31977
3308	62535	31957
3309	62552	31937
3310	62570	31918
3311	62589	31899
3312	62604	31878
3313	62622	31859
3314	62643	31841
3315	62662	31822
3316	62680	31803
3317	62694	31781
3318	62713	31763
3319	62732	31744
3320	62751	31725
3321	62769	31705
3322	62788	31686
3323	62802	31665
3324	62822	31647
3325	62839	31627
3326	62856	31607
3327	62875	31588
3328	62893	31569
3329	62912	31550
3330	62930	31531
3331	62949	31512
3332	62967	31493
3333	62986	31474
3334	63004	31455
3335	63024	31436
3336	63040	31416
3337	63059	31397
3338	63078	31378
3339	63096	31359
3340	63115	31340
3341	63133	31321
3342	63151	31301
3343	63171	31283
3344	63189	31264
3345	63207	31244
3346	63223	31224
3347	63236	31202
3348	63254	31183
3349	63272	31164
3350	63291	31145
3351	63310	31126
3352	63329	31107
3353	63346	31087
3354	63365	31069
3355	63382	31048
3356	63399	31029
3357	63416	31009
3358	63435	30990
3359	63452	30970
3360	63465	30949
3361	63485	30930
3362	63505	30912
3363	63523	30893
3364	63540	30873
3365	63553	30851
3366	63570	30832
3367	63589	30812
3368	63605	30792
3369	63621	30772
3370	63640	30753
3371	63656	30733
3372	63674	30714
3373	63692	30694
3374	63709	30675
3375	63728	30656
3376	63744	30635
3377	63762	30616
3378	63781	30597
3379	63798	30577
3380	63818	30559
3381	63838	30541
3382	63857	30522
3383	63879	30505
3384	63899	30486
3385	63920	30468
3386	63938	30449
3387	63957	30430
3388	63972	30410
3389	63992	30391
3390	64011	30373
3391	64030	30354
3392	64047	30334
3393	64067	30316
3394	64085	30296
3395	64102	30277
3396	64120	30257
3397	64138	30238
3398	64157	30219
3399	64175	30200
3400	64192	30180
3401	64211	30161
3402	64227	30141
3403	64245	30122
3404	64263	30102
3405	64280	30083
3406	64297	30063
3407	64313	30043
3408	64330	30023
3409	64348	30004
3410	64361	29982
3411	64380	29963
3412	64398	29944
3413	64416	29925
3414	64434	29905
3415	64450	29885
3416	64468	29866
3417	64485	29846
3418	64503	29827
3419	64520	29807
3420	64537	29787
3421	64553	29767
3422	64569	29747
3423	64587	29728
3424	64606	29709
3425	64625	29690
3426	64641	29670
3427	64656	29650
3428	64674	29630
3429	64692	29611
3430	64710	29592
3431	64726	29572
3432	64744	29552
3433	64762	29533
3434	64780	29514
3435	64799	29495
3436	64816	29475
3437	64834	29456
3438	64849	29435
3439	64868	29416
3440	64885	29397
3441	64902	29377
3442	64920	29358
3443	64938	29339
3444	64953	29318
3445	64970	29298
3446	64987	29279
3447	65006	29260
3448	65024	29241
3449	65041	29221
3450	65058	29201
3451	65073	29181
3452	65091	29161
3453	65110	29143
3454	65126	29123
3455	65143	29103
3456	65161	29084
3457	65176	29063
3458	65192	29043
3459	65211	29024
3460	65227	29004
3461	65245	28985
3462	65261	28965
3463	65279	28946
3464	65295	28926
3465	65313	28906
3466	65330	28887
3467	65350	28868
3468	65368	28849
3469	65384	28829
3470	65400	28809
3471	65420	28790
3472	65439	28772
3473	65455	28752
3474	65472	28732
3475	65487	28711
3476	65502	28691
3477	65521	28672
3478	65539	28653
3479	65554	28633
3480	65569	28612
3481	65585	28592
3482	65602	28572
3483	65621	28554
3484	65639	28535
3485	65659	28516
3486	65678	28497
3487	65694	28477
3488	65711	28458
3489	65730	28439
3490	65748	28420
3491	65766	28400
3492	65784	28381
3493	65802	28362
3494	65821	28343
3495	65838	28324
3496	65856	28304
3497	65876	28286
3498	65896	28268
3499	65916	28249
3500	65934	28230
3501	65949	28210
3502	65969	28192
3503	65990	28174
3504	66011	28155
3505	66029	28137
3506	66047	28117
3507	66066	28099
3508	66084	28079
3509	66102	28060
3510	66122	28042
3511	66141	28023
3512	66160	28004
3513	66178	27985
3514	66195	27966
3515	66213	27946
3516	66234	27928
3517	66254	27910
3518	66273	27891
3519	66291	27872
3520	66310	27853
3521	66329	27835
3522	66345	27814
3523	66364	27796
3524	66382	27777
3525	66399	27757
3526	66417	27738
3527	66434	27718
3528	66453	27700
3529	66468	27679
3530	66485	27659
3531	66505	27641
3532	66521	27621
3533	66541	27603
3534	66560	27584
3535	66577	27564
3536	66596	27546
3537	66613	27526
3538	66631	27507
3539	66649	27488
3540	66669	27469
3541	66686	27450
3542	66703	27430
3543	66720	27411
3544	66737	27391
3545	66756	27372
3546	66773	27353
3547	66789	27333
3548	66806	27313
3549	66824	27294
3550	66844	27276
3551	66863	27257
3552	66882	27238
3553	66899	27218
3554	66916	27199
3555	66932	27179
3556	66951	27160
3557	66969	27141
3558	66988	27122
3559	67005	27103
3560	67021	27083
3561	67038	27063
3562	67055	27044
3563	67071	27024
3564	67090	27005
3565	67107	26985
3566	67125	26966
3567	67141	26946
3568	67156	26926
3569	67171	26906
3570	67187	26886
3571	67203	26866
3572	67219	26846
3573	67238	26827
3574	67256	26808
3575	67272	26788
3576	67289	26769
3577	67309	26750
3578	67324	26730
3579	67340	26710
3580	67358	26691
3581	67374	26671
3582	67392	26652
3583	67407	26631
3584	67424	26612
3585	67443	26593
3586	67461	26574
3587	67479	26555
3588	67498	26536
3589	67515	26517
3590	67531	26497
3591	67548	26477
3592	67566	26458
3593	67584	26439
3594	67599	26419
3595	67616	26399
3596	67633	26380
3597	67650	26360
3598	67668	26341
3599	67688	26323
3600	67703	26303
3601	67723	26284
3602	67741	26265
3603	67759	26246
3604	67776	26226
3605	67794	26207
3606	67812	26188
3607	67830	26169
3608	67848	26150
3609	67864	26130
3610	67883	26112
3611	67899	26092
3612	67915	26072
3613	67936	26054
3614	67953	26034
3615	67970	26015
3616	67988	25996
3617	68005	25976
3618	68024	25958
3619	68041	25938
3620	68058	25919
3621	68074	25899
3622	68093	25880
3623	68112	25861
3624	68132	25843
3625	68151	25824
3626	68170	25805
3627	68189	25787
3628	68209	25769
3629	68228	25750
3630	68246	25730
3631	68261	25710
3632	68278	25691
3633	68294	25671
3634	68313	25652
3635	68330	25633
3636	68347	25613
3637	68364	25594
3638	68384	25576
3639	68400	25556
3640	68419	25537
3641	68435	25517
3642	68453	25498
3643	68467	25478
3644	68484	25458
3645	68502	25439
3646	68520	25420
3647	68536	25400
3648	68555	25381
3649	68572	25362
3650	68591	25343
3651	68608	25324
3652	68628	25305
3653	68647	25287
3654	68666	25268
3655	68683	25248
3656	68700	25229
3657	68720	25211
3658	68740	25192
3659	68757	25173
3660	68773	25153
3661	68789	25133
3662	68805	25114
3663	68822	25094
3664	68839	25075
3665	68857	25056
3666	68877	25037
3667	68893	25018
3668	68911	24998
3669	68929	24979
3670	68946	24960
3671	68963	24941
3672	68979	24921
3673	68996	24901
3674	69016	24883
3675	69033	24864
3676	69049	24844
3677	69066	24824
3678	69082	24805
3679	69101	24786
3680	69119	24767
3681	69137	24748
3682	69155	24729
3683	69172	24709
3684	69191	24691
3685	69210	24672
3686	69226	24652
3687	69243	24633
3688	69260	24613
3689	69277	24594
3690	69294	24575
3691	69310	24555
3692	69327	24535
3693	69343	24516
3694	69362	24497
3695	69380	24478
3696	69398	24459
3697	69414	24439
3698	69431	24420
3699	69448	24400
3700	69466	24381
3701	69485	24362
3702	69505	24344
3703	69524	24326
3704	69544	24307
3705	69562	24288
3706	69579	24269
3707	69598	24250
3708	69617	24232
3709	69637	24213
3710	69655	24194
3711	69673	24175
3712	69690	24156
3713	69708	24137
3714	69726	24117
3715	69745	24099
3716	69763	24080
3717	69781	24061
3718	69800	24042
3719	69817	24023
3720	69835	24004
3721	69853	23985
3722	69870	23965
3723	69887	23946
3724	69905	23927
3725	69923	23908
3726	69942	23889
3727	69960	23870
3728	69979	23851
3729	69997	23832
3730	70014	23813
3731	70031	23794
3732	70048	23774
3733	70064	23755
3734	70082	23736
3735	70100	23717
3736	70119	23698
3737	70136	23678
3738	70152	23659
3739	70171	23640
3740	70187	23621
3741	70206	23602
3742	70226	23583
3743	70245	23565
3744	70263	23546
3745	70281	23527
3746	70299	23508
3747	70318	23489
3748	70336	23470
3749	70356	23452
3750	70375	23433
3751	70395	23415
3752	70412	23395
3753	70428	23376
3754	70447	23357
3755	70465	23338
3756	70481	23318
3757	70496	23298
3758	70512	23279
3759	70532	23260
3760	70550	23241
3761	70569	23223
3762	70588	23204
3763	70606	23185
3764	70624	23166
3765	70642	23147
3766	70660	23128
3767	70676	23108
3768	70693	23089
3769	70711	23070
3770	70730	23051
3771	70748	23032
3772	70766	23013
3773	70779	22993
3774	70798	22974
3775	70817	22955
3776	70835	22936
3777	70853	22917
3778	70871	22898
3779	70888	22879
3780	70905	22860
3781	70922	22840
3782	70940	22821
3783	70958	22802
3784	70974	22783
3785	70991	22763
3786	71009	22744
3787	71027	22725
3788	71046	22707
3789	71065	22688
3790	71081	22668
3791	71100	22650
3792	71116	22630
3793	71135	22611
3794	71152	22592
3795	71169	22573
3796	71187	22554
3797	71206	22535
3798	71223	22516
3799	71241	22497
3800	71260	22478
3801	71278	22459
3802	71296	22440
3803	71312	22421
3804	71329	22401
3805	71347	22382
3806	71364	22363
3807	71381	22344
3808	71398	22325
3809	71417	22306
3810	71435	22287
3811	71454	22268
3812	71470	22249
3813	71488	22230
3814	71508	22211
3815	71526	22192
3816	71544	22173
3817	71560	22154
3818	71578	22135
3819	71593	22115
3820	71609	22095
3821	71626	22076
3822	71643	22057
3823	71661	22038
3824	71678	22018
3825	71695	21999
3826	71712	21980
3827	71726	21960
3828	71744	21941
3829	71760	21921
3830	71776	21902
3831	71793	21882
3832	71811	21863
3833	71827	21844
3834	71842	21824
3835	71859	21805
3836	71877	21786
3837	71892	21766
3838	71908	21746
3839	71924	21727
3840	71942	21708
3841	71959	21688
3842	71976	21669
3843	71993	21650
3844	72011	21631
3845	72028	21612
3846	72045	21593
3847	72062	21573
3848	72080	21554
3849	72096	21535
3850	72113	21516
3851	72131	21497
3852	72148	21477
3853	72164	21458
3854	72182	21439
3855	72200	21420
3856	72215	21400
3857	72234	21381
3858	72250	21362
3859	72267	21343
3860	72283	21323
3861	72300	21304
3862	72317	21285
3863	72333	21265
3864	72349	21246
3865	72366	21227
3866	72385	21208
3867	72405	21189
3868	72423	21171
3869	72441	21152
3870	72459	21133
3871	72478	21114
3872	72496	21095
3873	72514	21076
3874	72530	21057
3875	72547	21038
3876	72564	21018
3877	72583	21000
3878	72602	20981
3879	72620	20962
3880	72636	20943
3881	72653	20923
3882	72672	20905
3883	72691	20886
3884	72708	20867
3885	72726	20848
3886	72744	20829
3887	72761	20810
3888	72779	20791
3889	72798	20772
3890	72817	20754
3891	72832	20734
3892	72851	20715
3893	72867	20696
3894	72887	20677
3895	72904	20658
3896	72922	20639
3897	72940	20620
3898	72956	20601
3899	72973	20582
3900	72992	20563
3901	73010	20544
3902	73028	20525
3903	73046	20506
3904	73063	20487
3905	73079	20468
3906	73096	20448
3907	73112	20429
3908	73130	20410
3909	73146	20391
3910	73164	20372
3911	73182	20353
3912	73198	20333
3913	73215	20314
3914	73231	20295
3915	73248	20276
3916	73262	20256
3917	73280	20237
3918	73297	20218
3919	73314	20198
3920	73331	20179
3921	73348	20160
3922	73364	20141
3923	73383	20122
3924	73401	20103
3925	73418	20084
3926	73434	20065
3927	73452	20046
3928	73469	20026
3929	73485	20007
3930	73504	19988
3931	73524	19970
3932	73541	19951
3933	73559	19932
3934	73578	19913
3935	73596	19894
3936	73614	19876
3937	73632	19857
3938	73650	19838
3939	73667	19819
3940	73685	19800
3941	73700	19780
3942	73719	19761
3943	73738	19743
3944	73755	19724
3945	73772	19705
3946	73786	19685
3947	73802	19665
3948	73818	19646
3949	73836	19627
3950	73851	19607
3951	73869	19588
3952	73887	19570
3953	73905	19551
3954	73921	19531
3955	73937	19512
3956	73954	19493
3957	73973	19474
3958	73993	19456
3959	74010	19437
3960	74027	19418
3961	74044	19398
3962	74061	19379
3963	74080	19360
3964	74095	19341
3965	74113	19322
3966	74131	19303
3967	74147	19284
3968	74165	19265
3969	74181	19246
3970	74200	19227
3971	74216	19208
3972	74233	19188
3973	74251	19170
3974	74269	19151
3975	74289	19132
3976	74307	19113
3977	74325	19095
3978	74339	19075
3979	74356	19056
3980	74370	19036
3981	74387	19017
3982	74405	18998
3983	74425	18979
3984	74442	18960
3985	74461	18942
3986	74480	18923
3987	74498	18904
3988	74518	18886
3989	74538	18868
3990	74556	18849
3991	74574	18830
3992	74595	18812
3993	74615	18793
3994	74634	18775
3995	74653	18756
3996	74671	18738
3997	74691	18719
3998	74709	18700
3999	74728	18682
4000	74745	18663
4001	74766	18644
4002	74784	18625
4003	74803	18607
4004	74819	18588
4005	74832	18567
4006	74849	18549
4007	74868	18530
4008	74881	18510
4009	74898	18491
4010	74917	18472
4011	74933	18453
4012	74950	18434
4013	74969	18415
4014	74986	18396
4015	75005	18377
4016	75021	18358
4017	75041	18340
4018	75061	18321
4019	75077	18302
4020	75095	18283
4021	75114	18264
4022	75133	18246
4023	75151	18227
4024	75167	18208
4025	75186	18189
4026	75203	18170
4027	75219	18151
4028	75239	18132
4029	75256	18113
4030	75272	18094
4031	75290	18075
4032	75308	18056
4033	75325	18037
4034	75342	18018
4035	75361	18000
4036	75379	17981
4037	75397	17962
4038	75414	17943
4039	75432	17924
4040	75447	17905
4041	75463	17885
4042	75481	17866
4043	75498	17847
4044	75517	17829
4045	75535	17810
4046	75553	17791
4047	75571	17772
4048	75591	17754
4049	75607	17735
4050	75625	17716
4051	75645	17697
4052	75662	17678
4053	75679	17659
4054	75699	17641
4055	75718	17622
4056	75736	17604
4057	75754	17585
4058	75771	17566
4059	75789	17547
4060	75806	17528
4061	75823	17509
4062	75839	17490
4063	75856	17470
4064	75873	17451
4065	75889	17432
4066	75906	17413
4067	75924	17394
4068	75941	17375
4069	75959	17356
4070	75977	17337
4071	75992	17318
4072	76009	17299
4073	76025	17280
4074	76042	17261
4075	76060	17242
4076	76080	17223
4077	76096	17204
4078	76113	17185
4079	76130	17166
4080	76147	17147
4081	76166	17128
4082	76183	17110
4083	76202	17091
4084	76220	17072
4085	76236	17053
4086	76255	17034
4087	76274	17016
4088	76290	16996
4089	76308	16978
4090	76324	16958
4091	76343	16940
4092	76362	16921
4093	76378	16902
4094	76396	16883
4095	76415	16865
4096	76432	16846
4097	76453	16827
4098	76472	16809
4099	76490	16790
4100	76509	16772
4101	76529	16753
4102	76548	16735
4103	76566	16716
4104	76584	16697
4105	76606	16679
4106	76627	16661
4107	76647	16642
4108	76666	16624
4109	76686	16605
4110	76706	16587
4111	76726	16569
4112	76748	16551
4113	76769	16533
4114	76789	16514
4115	76809	16496
4116	76827	16477
4117	76846	16459
4118	76864	16440
4119	76882	16421
4120	76901	16402
4121	76921	16384
4122	76942	16366
4123	76963	16348
4124	76982	16329
4125	77002	16311
4126	77023	16292
4127	77044	16274
4128	77063	16256
4129	77081	16237
4130	77101	16219
4131	77122	16200
4132	77140	16182
4133	77157	16163
4134	77176	16144
4135	77196	16126
4136	77214	16107
4137	77235	16089
4138	77256	16070
4139	77275	16052
4140	77290	16032
4141	77309	16014
4142	77331	15996
4143	77350	15977
4144	77372	15959
4145	77390	15941
4146	77409	15922
4147	77428	15903
4148	77450	15885
4149	77471	15867
4150	77493	15849
4151	77512	15830
4152	77534	15813
4153	77553	15794
4154	77572	15775
4155	77592	15757
4156	77615	15739
4157	77635	15721
4158	77651	15702
4159	77666	15682
4160	77685	15664
4161	77706	15645
4162	77725	15627
4163	77745	15608
4164	77765	15590
4165	77785	15572
4166	77806	15553
4167	77826	15535
4168	77845	15516
4169	77864	15498
4170	77884	15479
4171	77902	15461
4172	77922	15442
4173	77942	15424
4174	77962	15405
4175	77981	15387
4176	78000	15368
4177	78019	15349
4178	78038	15331
4179	78059	15313
4180	78080	15294
4181	78099	15276
4182	78119	15257
4183	78139	15239
4184	78159	15221
4185	78177	15202
4186	78196	15183
4187	78215	15165
4188	78234	15146
4189	78253	15127
4190	78273	15109
4191	78295	15091
4192	78315	15072
4193	78336	15054
4194	78356	15036
4195	78377	15018
4196	78395	14999
4197	78415	14980
4198	78436	14962
4199	78453	14943
4200	78473	14925
4201	78492	14906
4202	78512	14887
4203	78531	14869
4204	78551	14851
4205	78571	14832
4206	78592	14814
4207	78611	14795
4208	78631	14777
4209	78651	14758
4210	78669	14740
4211	78690	14721
4212	78710	14703
4213	78730	14684
4214	78750	14666
4215	78767	14647
4216	78788	14629
4217	78806	14610
4218	78828	14592
4219	78847	14573
4220	78866	14555
4221	78885	14536
4222	78906	14518
4223	78926	14499
4224	78946	14481
4225	78965	14462
4226	78985	14444
4227	79003	14425
4228	79022	14406
4229	79042	14388
4230	79062	14369
4231	79077	14350
4232	79094	14331
4233	79111	14312
4234	79130	14293
4235	79149	14275
4236	79167	14256
4237	79187	14238
4238	79207	14219
4239	79225	14200
4240	79243	14182
4241	79262	14163
4242	79282	14144
4243	79301	14126
4244	79318	14107
4245	79335	14088
4246	79354	14069
4247	79373	14051
4248	79393	14032
4249	79413	14014
4250	79433	13995
4251	79452	13977
4252	79473	13958
4253	79489	13939
4254	79509	13921
4255	79530	13902
4256	79549	13884
4257	79568	13865
4258	79588	13847
4259	79607	13828
4260	79626	13809
4261	79646	13791
4262	79665	13772
4263	79684	13754
4264	79703	13735
4265	79722	13716
4266	79738	13697
4267	79754	13678
4268	79771	13659
4269	79790	13640
4270	79811	13622
4271	79826	13603
4272	79844	13584
4273	79862	13565
4274	79878	13546
4275	79896	13527
4276	79913	13508
4277	79932	13490
4278	79951	13471
4279	79969	13452
4280	79986	13433
4281	80003	13414
4282	80020	13395
4283	80040	13377
4284	80057	13358
4285	80073	13339
4286	80091	13320
4287	80111	13302
4288	80129	13283
4289	80145	13264
4290	80162	13245
4291	80182	13226
4292	80200	13207
4293	80218	13189
4294	80237	13170
4295	80253	13151
4296	80271	13132
4297	80288	13113
4298	80306	13094
4299	80325	13076
4300	80342	13057
4301	80358	13038
4302	80374	13019
4303	80390	13000
4304	80408	12981
4305	80422	12961
4306	80440	12942
4307	80454	12923
4308	80472	12904
4309	80490	12885
4310	80509	12867
4311	80527	12848
4312	80547	12830
4313	80563	12811
4314	80579	12791
4315	80597	12773
4316	80617	12754
4317	80635	12735
4318	80652	12716
4319	80671	12698
4320	80688	12679
4321	80704	12660
4322	80722	12641
4323	80740	12622
4324	80759	12604
4325	80776	12585
4326	80794	12566
4327	80811	12547
4328	80827	12528
4329	80843	12509
4330	80861	12490
4331	80875	12471
4332	80893	12452
4333	80909	12433
4334	80926	12414
4335	80945	12395
4336	80964	12377
4337	80982	12358
4338	81000	12339
4339	81020	12321
4340	81034	12301
4341	81053	12283
4342	81072	12264
4343	81089	12245
4344	81107	12226
4345	81124	12207
4346	81142	12189
4347	81159	12170
4348	81176	12151
4349	81195	12132
4350	81214	12113
4351	81232	12095
4352	81250	12076
4353	81270	12058
4354	81288	12039
4355	81307	12020
4356	81323	12001
4357	81343	11983
4358	81363	11964
4359	81381	11945
4360	81399	11927
4361	81416	11908
4362	81432	11889
4363	81451	11870
4364	81468	11851
4365	81485	11832
4366	81504	11814
4367	81524	11795
4368	81538	11776
4369	81555	11757
4370	81575	11738
4371	81591	11719
4372	81610	11701
4373	81627	11682
4374	81644	11663
4375	81662	11644
4376	81680	11626
4377	81699	11607
4378	81712	11587
4379	81729	11569
4380	81747	11550
4381	81767	11531
4382	81785	11513
4383	81804	11494
4384	81820	11475
4385	81839	11456
4386	81857	11438
4387	81874	11419
4388	81889	11399
4389	81905	11380
4390	81924	11362
4391	81941	11343
4392	81958	11324
4393	81977	11305
4394	81995	11287
4395	82011	11268
4396	82027	11249
4397	82043	11230
4398	82062	11211
4399	82081	11192
4400	82099	11174
4401	82118	11155
4402	82135	11136
4403	82154	11118
4404	82170	11099
4405	82188	11080
4406	82206	11061
4407	82227	11043
4408	82247	11024
4409	82268	11006
4410	82288	10987
4411	82306	10969
4412	82327	10950
4413	82347	10932
4414	82367	10913
4415	82388	10895
4416	82406	10876
4417	82426	10858
4418	82447	10839
4419	82465	10821
4420	82487	10803
4421	82506	10784
4422	82527	10766
4423	82545	10747
4424	82566	10728
4425	82581	10709
4426	82602	10691
4427	82621	10672
4428	82640	10654
4429	82659	10635
4430	82679	10617
4431	82699	10598
4432	82717	10579
4433	82737	10561
4434	82757	10542
4435	82777	10524
4436	82796	10505
4437	82814	10487
4438	82830	10468
4439	82850	10449
4440	82870	10431
4441	82889	10412
4442	82907	10393
4443	82926	10375
4444	82946	10356
4445	82964	10337
4446	82983	10319
4447	83002	10300
4448	83022	10282
4449	83039	10263
4450	83057	10244
4451	83078	10226
4452	83097	10207
4453	83115	10188
4454	83130	10169
4455	83150	10151
4456	83171	10132
4457	83192	10114
4458	83210	10095
4459	83229	10077
4460	83246	10058
4461	83264	10039
4462	83285	10021
4463	83305	10002
4464	83325	9984
4465	83344	9965
4466	83365	9947
4467	83385	9928
4468	83407	9910
4469	83425	9891
4470	83443	9872
4471	83464	9854
4472	83479	9835
4473	83500	9816
4474	83521	9798
4475	83540	9780
4476	83561	9761
4477	83581	9743
4478	83601	9724
4479	83620	9705
4480	83641	9687
4481	83660	9668
4482	83680	9650
4483	83699	9631
4484	83719	9613
4485	83738	9594
4486	83758	9576
4487	83778	9557
4488	83794	9538
4489	83815	9520
4490	83835	9501
4491	83856	9483
4492	83874	9464
4493	83892	9445
4494	83911	9427
4495	83931	9408
4496	83951	9390
4497	83972	9371
4498	83990	9353
4499	84011	9334
4500	84031	9316
4501	84050	9297
4502	84071	9279
4503	84090	9260
4504	84110	9241
4505	84128	9223
4506	84146	9204
4507	84160	9185
4508	84176	9166
4509	84196	9147
4510	84210	9128
4511	84227	9109
4512	84245	9091
4513	84265	9072
4514	84285	9053
4515	84305	9035
4516	84324	9016
4517	84345	8998
4518	84363	8979
4519	84382	8961
4520	84401	8942
4521	84419	8923
4522	84437	8904
4523	84457	8886
4524	84471	8867
4525	84490	8848
4526	84508	8829
4527	84527	8811
4528	84541	8792
4529	84561	8773
4530	84580	8754
4531	84595	8735
4532	84614	8717
4533	84631	8698
4534	84650	8679
4535	84667	8660
4536	84684	8641
4537	84701	8623
4538	84720	8604
4539	84737	8585
4540	84753	8566
4541	84771	8548
4542	84789	8529
4543	84807	8510
4544	84825	8491
4545	84842	8473
4546	84859	8454
4547	84878	8435
4548	84896	8416
4549	84912	8397
4550	84931	8379
4551	84947	8360
4552	84966	8341
4553	84983	8322
4554	85002	8304
4555	85020	8285
4556	85039	8266
4557	85057	8248
4558	85076	8229
4559	85096	8211
4560	85113	8192
4561	85131	8173
4562	85147	8154
4563	85165	8135
4564	85181	8116
4565	85199	8098
4566	85216	8079
4567	85234	8060
4568	85254	8042
4569	85273	8023
4570	85292	8004
4571	85312	7986
4572	85333	7967
4573	85355	7949
4574	85376	7931
4575	85394	7912
4576	85413	7893
4577	85428	7874
4578	85446	7856
4579	85464	7837
4580	85482	7818
4581	85505	7800
4582	85524	7781
4583	85541	7762
4584	85559	7744
4585	85572	7725
4586	85588	7706
4587	85606	7687
4588	85624	7668
4589	85642	7649
4590	85661	7631
4591	85680	7612
4592	85696	7593
4593	85715	7575
4594	85733	7556
4595	85752	7537
4596	85767	7518
4597	85785	7500
4598	85802	7481
4599	85820	7462
4600	85838	7443
4601	85856	7425
4602	85873	7406
4603	85891	7387
4604	85909	7369
4605	85928	7350
4606	85946	7331
4607	85963	7312
4608	85980	7294
4609	85998	7275
4610	86014	7256
4611	86032	7237
4612	86048	7218
4613	86068	7200
4614	86086	7181
4615	86102	7162
4616	86119	7143
4617	86136	7125
4618	86152	7106
4619	86170	7087
4620	86186	7068
4621	86205	7050
4622	86223	7031
4623	86242	7012
4624	86260	6994
4625	86279	6975
4626	86294	6956
4627	86313	6937
4628	86332	6919
4629	86352	6900
4630	86369	6881
4631	86388	6863
4632	86407	6844
4633	86425	6826
4634	86444	6807
4635	86461	6788
4636	86479	6769
4637	86497	6751
4638	86515	6732
4639	86531	6713
4640	86550	6695
4641	86566	6676
4642	86585	6657
4643	86601	6638
4644	86619	6620
4645	86637	6601
4646	86655	6582
4647	86670	6563
4648	86688	6545
4649	86706	6526
4650	86724	6507
4651	86741	6488
4652	86758	6470
4653	86773	6451
4654	86790	6432
4655	86809	6413
4656	86828	6395
4657	86846	6376
4658	86864	6357
4659	86881	6339
4660	86899	6320
4661	86917	6301
4662	86936	6282
4663	86952	6264
4664	86970	6245
4665	86988	6226
4666	87006	6208
4667	87025	6189
4668	87044	6170
4669	87062	6152
4670	87081	6133
4671	87099	6114
4672	87118	6096
4673	87138	6077
4674	87156	6059
4675	87174	6040
4676	87194	6021
4677	87213	6003
4678	87232	5984
4679	87251	5965
4680	87270	5947
4681	87288	5928
4682	87305	5909
4683	87323	5891
4684	87342	5872
4685	87360	5853
4686	87380	5835
4687	87399	5816
4688	87419	5798
4689	87437	5779
4690	87456	5760
4691	87478	5742
4692	87496	5723
4693	87515	5705
4694	87534	5686
4695	87551	5667
4696	87569	5649
4697	87587	5630
4698	87604	5611
4699	87622	5592
4700	87641	5574
4701	87660	5555
4702	87676	5536
4703	87694	5518
4704	87713	5499
4705	87730	5480
4706	87748	5462
4707	87765	5443
4708	87784	5424
4709	87801	5406
4710	87819	5387
4711	87836	5368
4712	87855	5349
4713	87872	5331
4714	87887	5312
4715	87906	5293
4716	87925	5275
4717	87944	5256
4718	87962	5237
4719	87982	5219
4720	88002	5200
4721	88022	5182
4722	88043	5163
4723	88064	5145
4724	88081	5126
4725	88101	5107
4726	88121	5089
4727	88142	5070
4728	88160	5052
4729	88179	5033
4730	88199	5014
4731	88218	4996
4732	88238	4977
4733	88258	4959
4734	88275	4940
4735	88293	4921
4736	88312	4903
4737	88333	4884
4738	88349	4865
4739	88369	4847
4740	88389	4828
4741	88409	4810
4742	88429	4791
4743	88448	4772
4744	88467	4754
4745	88485	4735
4746	88505	4717
4747	88524	4698
4748	88543	4679
4749	88560	4661
4750	88581	4642
4751	88599	4623
4752	88618	4605
4753	88638	4586
4754	88657	4568
4755	88675	4549
4756	88694	4530
4757	88714	4512
4758	88731	4493
4759	88752	4474
4760	88771	4456
4761	88790	4437
4762	88809	4419
4763	88829	4400
4764	88846	4381
4765	88866	4363
4766	88884	4344
4767	88903	4325
4768	88922	4307
4769	88943	4288
4770	88961	4270
