iter	Logloss
2931	0.304159633
2932	0.3041576456
2933	0.3041556715
2934	0.3041525654
2935	0.3041500993
2936	0.3041484716
2937	0.3041471928
2938	0.3041451068
2939	0.3041441613
2940	0.3041428055
2941	0.3041408314
2942	0.3041391376
2943	0.3041364898
2944	0.3041341295
2945	0.3041315611
2946	0.3041275876
2947	0.3041251046
2948	0.3041225543
2949	0.3041195925
2950	0.3041179215
2951	0.3041156142
2952	0.3041137592
2953	0.3041120028
2954	0.3041093791
2955	0.304106771
2956	0.3041046922
2957	0.3041023043
2958	0.3041007283
2959	0.304099612
2960	0.3040976306
2961	0.3040952511
2962	0.3040934274
2963	0.3040913931
2964	0.3040892458
2965	0.304087274
2966	0.3040847441
2967	0.3040834028
2968	0.3040809042
2969	0.3040784513
2970	0.3040761247
2971	0.3040728874
2972	0.3040713344
2973	0.3040693627
2974	0.3040655179
2975	0.3040625128
2976	0.3040603209
2977	0.3040586404
2978	0.3040555727
2979	0.3040525604
2980	0.304050543
2981	0.304048469
2982	0.3040452655
2983	0.304043331
2984	0.3040409804
2985	0.3040378731
2986	0.3040347513
2987	0.304033748
2988	0.3040316018
2989	0.3040293895
2990	0.3040276729
2991	0.3040250299
2992	0.3040221692
2993	0.3040211382
2994	0.3040184675
2995	0.3040150571
2996	0.3040123275
2997	0.3040090842
2998	0.3040071726
2999	0.3040048689
3000	0.3040035288
3001	0.3039997285
3002	0.3039961736
3003	0.3039934092
3004	0.3039904185
3005	0.303988531
3006	0.3039864222
3007	0.3039854802
3008	0.3039839271
3009	0.3039818592
3010	0.3039794424
3011	0.303977022
3012	0.3039750924
3013	0.3039728319
3014	0.3039719622
3015	0.3039711285
3016	0.3039685998
3017	0.3039672224
3018	0.3039655466
3019	0.303963872
3020	0.3039604976
3021	0.303958177
3022	0.303956405
3023	0.3039544321
3024	0.3039528754
3025	0.3039502445
3026	0.3039485603
3027	0.3039468605
3028	0.3039443907
3029	0.3039435161
3030	0.3039411992
3031	0.3039396232
3032	0.3039381315
3033	0.3039365712
3034	0.3039336576
3035	0.3039311614
3036	0.3039282177
3037	0.303926756
3038	0.3039250778
3039	0.303921695
3040	0.3039187621
3041	0.3039177696
3042	0.303916148
3043	0.3039140837
3044	0.3039115874
3045	0.3039097204
3046	0.3039079027
3047	0.3039051683
3048	0.3039023509
3049	0.3038994781
3050	0.3038972526
3051	0.3038948069
3052	0.3038924947
3053	0.3038904436
3054	0.3038886908
3055	0.3038854091
3056	0.3038835035
3057	0.3038820431
3058	0.3038800425
3059	0.3038771842
3060	0.3038752245
3061	0.3038729412
3062	0.3038712366
3063	0.3038680462
3064	0.303866089
3065	0.3038629564
3066	0.3038611302
3067	0.3038586677
3068	0.3038564121
3069	0.3038536428
3070	0.3038509156
3071	0.303849407
3072	0.3038472188
3073	0.3038453926
3074	0.3038433379
3075	0.3038413939
3076	0.3038401885
3077	0.3038386884
3078	0.3038362727
3079	0.3038340195
3080	0.3038321441
3081	0.3038302975
3082	0.3038278939
3083	0.3038248395
3084	0.3038221219
3085	0.3038195186
3086	0.3038176588
3087	0.3038151084
3088	0.3038127843
3089	0.3038109521
3090	0.3038100619
3091	0.3038083993
3092	0.3038057744
3093	0.3038035886
3094	0.3038009107
3095	0.3037986479
3096	0.3037958569
3097	0.3037928651
3098	0.3037908007
3099	0.3037884838
3100	0.3037856736
3101	0.3037837343
3102	0.3037809061
3103	0.3037786084
3104	0.3037756719
3105	0.303774268
3106	0.3037717525
3107	0.3037700467
3108	0.3037675204
3109	0.3037648834
3110	0.3037627397
3111	0.3037609592
3112	0.3037593184
3113	0.3037569581
3114	0.3037543704
3115	0.303752282
3116	0.3037507157
3117	0.3037482833
3118	0.3037451242
3119	0.3037421865
3120	0.3037414178
3121	0.3037392319
3122	0.3037366551
3123	0.3037344536
3124	0.3037326335
3125	0.3037308639
3126	0.3037294348
3127	0.3037285674
3128	0.3037259437
3129	0.3037233644
3130	0.3037225512
3131	0.3037199539
3132	0.3037175828
3133	0.3037169513
3134	0.3037154812
3135	0.303712345
3136	0.3037106055
3137	0.3037077748
3138	0.3037061736
3139	0.3037044365
3140	0.3037028245
3141	0.3037019692
3142	0.303700528
3143	0.3036976119
3144	0.3036944926
3145	0.3036928938
3146	0.3036904036
3147	0.3036878316
3148	0.3036863086
3149	0.3036846966
3150	0.3036832037
3151	0.303681653
3152	0.3036793096
3153	0.3036774774
3154	0.3036761409
3155	0.303674411
3156	0.3036721301
3157	0.303669617
3158	0.303666464
3159	0.3036638655
3160	0.3036620129
3161	0.303660224
3162	0.30365844
3163	0.3036555805
3164	0.3036538806
3165	0.3036521556
3166	0.3036499721
3167	0.3036484058
3168	0.3036452239
3169	0.3036428251
3170	0.3036407512
3171	0.3036386243
3172	0.303636424
3173	0.3036347903
3174	0.3036310454
3175	0.3036285203
3176	0.3036266424
3177	0.3036244385
3178	0.3036221023
3179	0.3036195604
3180	0.3036164194
3181	0.3036156844
3182	0.3036141962
3183	0.3036114245
3184	0.3036083353
3185	0.303606929
3186	0.3036038361
3187	0.303602366
3188	0.3036003389
3189	0.3035978259
3190	0.3035960443
3191	0.3035931282
3192	0.3035908437
3193	0.303589346
3194	0.303586857
3195	0.3035846784
3196	0.3035818838
3197	0.3035802694
3198	0.3035789461
3199	0.3035766255
3200	0.3035752721
3201	0.3035721648
3202	0.303570714
3203	0.3035678497
3204	0.3035652897
3205	0.303564515
3206	0.3035624061
3207	0.3035605824
3208	0.3035583556
3209	0.3035557427
3210	0.3035537325
3211	0.3035511665
3212	0.3035489951
3213	0.3035467142
3214	0.3035435804
3215	0.3035404563
3216	0.3035373995
3217	0.3035356082
3218	0.3035330242
3219	0.3035323637
3220	0.3035299289
3221	0.3035276708
3222	0.3035260396
3223	0.3035232691
3224	0.3035202123
3225	0.3035195771
3226	0.3035180252
3227	0.3035158129
3228	0.3035144908
3229	0.3035118129
3230	0.3035103345
3231	0.3035088909
3232	0.3035067255
3233	0.303504121
3234	0.3035013637
3235	0.3034990768
3236	0.3034986041
3237	0.3034966552
3238	0.303494574
3239	0.3034907136
3240	0.3034871299
3241	0.3034856899
3242	0.303484831
3243	0.3034824334
3244	0.3034784527
3245	0.3034757832
3246	0.3034739968
3247	0.3034714994
3248	0.3034694531
3249	0.3034672131
3250	0.3034651355
3251	0.3034636715
3252	0.3034615638
3253	0.3034581197
3254	0.3034576685
3255	0.3034561143
3256	0.3034533666
3257	0.3034504879
3258	0.3034487086
3259	0.30344621
3260	0.3034449156
3261	0.3034424062
3262	0.3034418648
3263	0.3034389788
3264	0.303436568
3265	0.3034342883
3266	0.3034305879
3267	0.3034288713
3268	0.303426766
3269	0.3034242794
3270	0.303421521
3271	0.3034200172
3272	0.3034179252
3273	0.3034164804
3274	0.3034146903
3275	0.3034116853
3276	0.3034087379
3277	0.3034067398
3278	0.303403215
3279	0.3034008415
3280	0.3033981997
3281	0.3033946773
3282	0.3033917805
3283	0.3033908193
3284	0.3033883207
3285	0.3033853084
3286	0.3033834329
3287	0.3033820158
3288	0.3033803328
3289	0.3033782204
3290	0.3033760225
3291	0.3033742276
3292	0.3033725446
3293	0.3033713873
3294	0.3033684063
3295	0.3033656202
3296	0.3033622169
3297	0.3033593333
3298	0.3033551794
3299	0.303353482
3300	0.303350685
3301	0.3033475789
3302	0.3033448721
3303	0.3033425455
3304	0.3033412896
3305	0.3033372102
3306	0.3033353384
3307	0.303333256
3308	0.3033309715
3309	0.3033284308
3310	0.303326334
3311	0.3033258239
3312	0.3033231713
3313	0.3033218312
3314	0.3033192965
3315	0.3033168135
3316	0.3033146276
3317	0.303311572
3318	0.3033096364
3319	0.3033078668
3320	0.3033056605
3321	0.3033033856
3322	0.3033021069
3323	0.3032992762
3324	0.3032968594
3325	0.3032942212
3326	0.303290919
3327	0.303289082
3328	0.3032871729
3329	0.303284803
3330	0.3032828854
3331	0.303280874
3332	0.3032790394
3333	0.3032775682
3334	0.3032748807
3335	0.3032736404
3336	0.3032719935
3337	0.3032700278
3338	0.3032687394
3339	0.3032667641
3340	0.3032654251
3341	0.3032632742
3342	0.3032601139
3343	0.3032584381
3344	0.303256938
3345	0.3032549519
3346	0.3032514908
3347	0.3032477844
3348	0.3032464443
3349	0.3032449477
3350	0.3032432756
3351	0.3032418031
3352	0.3032398326
3353	0.3032376973
3354	0.3032353298
3355	0.3032318435
3356	0.303230252
3357	0.3032272902
3358	0.3032248421
3359	0.3032232614
3360	0.303220616
3361	0.3032188019
3362	0.3032171959
3363	0.3032144903
3364	0.3032121156
3365	0.3032084609
3366	0.3032060561
3367	0.3032045127
3368	0.3032012983
3369	0.3031984123
3370	0.3031969507
3371	0.303194132
3372	0.3031925657
3373	0.3031890566
3374	0.3031869333
3375	0.3031845911
3376	0.3031820419
3377	0.3031798176
3378	0.3031790212
3379	0.3031760209
3380	0.3031742826
3381	0.3031737112
3382	0.3031714147
3383	0.303169947
3384	0.3031686309
3385	0.3031675892
3386	0.3031641763
3387	0.3031623682
3388	0.3031596241
3389	0.3031588698
3390	0.3031565108
3391	0.3031542227
3392	0.3031507905
3393	0.3031497548
3394	0.3031483701
3395	0.3031448934
3396	0.3031422192
3397	0.3031390192
3398	0.3031372821
3399	0.3031332172
3400	0.303129785
3401	0.3031272708
3402	0.3031241514
3403	0.3031215181
3404	0.3031194838
3405	0.3031173052
3406	0.3031149184
3407	0.3031119314
3408	0.3031093004
3409	0.303107111
3410	0.303103004
3411	0.3031011501
3412	0.3030985817
3413	0.3030970997
3414	0.3030952302
3415	0.3030921132
3416	0.3030900561
3417	0.3030879966
3418	0.3030854029
3419	0.3030832712
3420	0.3030802758
3421	0.3030786854
3422	0.303075696
3423	0.3030733754
3424	0.3030708335
3425	0.3030689135
3426	0.3030659397
3427	0.3030628203
3428	0.303059944
3429	0.3030579145
3430	0.3030545353
3431	0.3030517504
3432	0.3030496547
3433	0.303046806
3434	0.3030446683
3435	0.30304261
3436	0.3030395857
3437	0.3030366263
3438	0.3030340098
3439	0.3030326925
3440	0.3030302348
3441	0.3030283232
3442	0.3030261121
3443	0.3030247888
3444	0.3030223287
3445	0.3030190602
3446	0.3030170596
3447	0.3030149904
3448	0.3030127853
3449	0.3030105153
3450	0.3030077243
3451	0.3030053123
3452	0.3030020799
3453	0.3030012871
3454	0.3029983494
3455	0.3029967699
3456	0.302994963
3457	0.3029919146
3458	0.3029889348
3459	0.3029879086
3460	0.3029851104
3461	0.3029828536
3462	0.302980752
3463	0.3029795731
3464	0.3029767629
3465	0.3029736062
3466	0.3029713482
3467	0.3029692297
3468	0.3029673927
3469	0.3029642264
3470	0.3029621669
3471	0.3029608172
3472	0.3029588515
3473	0.3029565562
3474	0.3029534428
3475	0.3029512534
3476	0.3029488221
3477	0.302946694
3478	0.3029447921
3479	0.3029424053
3480	0.3029399019
3481	0.3029366827
3482	0.30293352
3483	0.3029310707
3484	0.3029286948
3485	0.3029272813
3486	0.3029245445
3487	0.3029212591
3488	0.3029181698
3489	0.3029164447
3490	0.3029142456
3491	0.3029111888
3492	0.3029090415
3493	0.3029068821
3494	0.3029042824
3495	0.3029013218
3496	0.3028983733
3497	0.3028974614
3498	0.3028964425
3499	0.3028942915
3500	0.3028923752
3501	0.3028883632
3502	0.302886531
3503	0.3028845834
3504	0.3028817708
3505	0.3028797485
3506	0.3028769636
3507	0.3028751711
3508	0.3028721336
3509	0.3028700704
3510	0.3028680025
3511	0.3028652765
3512	0.3028626335
3513	0.3028601265
3514	0.3028576411
3515	0.3028550871
3516	0.302853285
3517	0.3028515323
3518	0.3028491419
3519	0.3028466024
3520	0.3028440172
3521	0.3028420695
3522	0.3028394662
3523	0.302837829
3524	0.3028348395
3525	0.3028333286
3526	0.3028316011
3527	0.3028283674
3528	0.3028262068
3529	0.3028226291
3530	0.3028198033
3531	0.3028189034
3532	0.3028161017
3533	0.3028145077
3534	0.3028126382
3535	0.3028099965
3536	0.3028079165
3537	0.3028050522
3538	0.3028027268
3539	0.3028008537
3540	0.3027986222
3541	0.3027953572
3542	0.302792766
3543	0.3027902938
3544	0.3027888033
3545	0.3027875101
3546	0.3027860725
3547	0.3027833164
3548	0.3027813002
3549	0.3027798626
3550	0.3027784227
3551	0.3027767601
3552	0.3027748209
3553	0.3027724354
3554	0.3027695831
3555	0.3027672661
3556	0.3027653401
3557	0.3027628559
3558	0.3027616289
3559	0.3027596307
3560	0.3027572957
3561	0.3027549017
3562	0.302752628
3563	0.302750275
3564	0.3027482491
3565	0.3027454943
3566	0.302742956
3567	0.3027402408
3568	0.302737498
3569	0.3027339804
3570	0.3027310259
3571	0.302728105
3572	0.302725717
3573	0.3027238729
3574	0.3027215631
3575	0.3027189875
3576	0.3027159668
3577	0.3027149659
3578	0.3027125226
3579	0.3027106989
3580	0.302707932
3581	0.3027054045
3582	0.3027035892
3583	0.3027001029
3584	0.3026978809
3585	0.3026959489
3586	0.3026945992
3587	0.3026919995
3588	0.3026894516
3589	0.3026882774
3590	0.3026846275
3591	0.3026817295
3592	0.3026799683
3593	0.3026778896
3594	0.3026762715
3595	0.3026735973
3596	0.3026704972
3597	0.3026675089
3598	0.3026660834
3599	0.3026643114
3600	0.3026614831
3601	0.3026592901
3602	0.3026578272
3603	0.3026552239
3604	0.3026532017
3605	0.3026509906
3606	0.302648883
3607	0.3026469738
3608	0.3026453449
3609	0.3026422328
3610	0.3026388716
3611	0.3026362286
3612	0.3026331538
3613	0.3026314528
3614	0.3026292982
3615	0.3026263232
3616	0.3026235996
3617	0.3026214426
3618	0.3026199377
3619	0.3026171395
3620	0.3026139359
3621	0.3026112858
3622	0.3026082891
3623	0.3026064269
3624	0.3026047282
3625	0.3026023307
3626	0.3026005141
3627	0.3025983223
3628	0.3025967235
3629	0.3025946989
3630	0.3025916108
3631	0.3025890652
3632	0.302587215
3633	0.3025836842
3634	0.30258133
3635	0.302579013
3636	0.3025762509
3637	0.3025744946
3638	0.3025729295
3639	0.302570485
3640	0.3025685878
3641	0.3025661578
3642	0.3025640658
3643	0.3025612039
3644	0.3025586583
3645	0.3025562114
3646	0.3025529092
3647	0.3025505044
3648	0.3025479204
3649	0.3025456564
3650	0.3025441634
3651	0.3025411776
3652	0.3025394597
3653	0.3025375397
3654	0.3025347705
3655	0.3025319807
3656	0.3025290839
3657	0.3025277281
3658	0.3025254797
3659	0.3025231531
3660	0.3025210371
3661	0.3025190954
3662	0.3025165427
3663	0.3025146516
3664	0.3025129866
3665	0.302511039
3666	0.3025087064
3667	0.3025058986
3668	0.3025036201
3669	0.3025018649
3670	0.3024985735
3671	0.3024959678
3672	0.3024940575
3673	0.3024919523
3674	0.3024904172
3675	0.3024881303
3676	0.3024857532
3677	0.3024829117
3678	0.3024802134
3679	0.3024789166
3680	0.3024767476
3681	0.3024741142
3682	0.3024718129
3683	0.3024700156
3684	0.3024681426
3685	0.3024663429
3686	0.3024640596
3687	0.3024612578
3688	0.3024594281
3689	0.302456832
3690	0.3024543538
3691	0.3024519334
3692	0.3024497235
3693	0.3024474559
3694	0.3024452436
3695	0.3024435642
3696	0.3024420689
3697	0.3024401489
3698	0.302437542
3699	0.3024354115
3700	0.3024330789
3701	0.3024309075
3702	0.302429506
3703	0.3024277809
3704	0.3024263734
3705	0.3024238988
3706	0.3024214219
3707	0.302419218
3708	0.3024175121
3709	0.3024151819
3710	0.3024128998
3711	0.3024102148
3712	0.3024071086
3713	0.3024048723
3714	0.3024025854
3715	0.3024010094
3716	0.3023979767
3717	0.3023957596
3718	0.3023944122
3719	0.30239239
3720	0.3023907335
3721	0.3023884983
3722	0.302385664
3723	0.302383649
3724	0.3023812936
3725	0.3023796912
3726	0.3023783282
3727	0.3023761977
3728	0.3023745676
3729	0.3023727294
3730	0.3023709466
3731	0.3023680426
3732	0.302366534
3733	0.3023642435
3734	0.3023622321
3735	0.3023601954
3736	0.3023586171
3737	0.3023569293
3738	0.3023551621
3739	0.3023538039
3740	0.3023507688
3741	0.3023490449
3742	0.302347422
3743	0.3023448296
3744	0.3023423815
3745	0.302339611
3746	0.3023374035
3747	0.3023356495
3748	0.3023332122
3749	0.3023319202
3750	0.3023299245
3751	0.3023284267
3752	0.3023261819
3753	0.3023244135
3754	0.3023221615
3755	0.3023202379
3756	0.3023175757
3757	0.302314496
3758	0.3023126675
3759	0.3023110976
3760	0.3023089731
3761	0.3023071457
3762	0.3023050393
3763	0.3023036426
3764	0.3023012354
3765	0.3022988944
3766	0.3022968048
3767	0.302294797
3768	0.3022914346
3769	0.3022893017
3770	0.302286666
3771	0.3022846858
3772	0.3022817686
3773	0.3022781897
3774	0.3022761782
3775	0.3022748766
3776	0.3022721073
3777	0.3022697326
3778	0.3022684743
3779	0.302266529
3780	0.3022644743
3781	0.3022623919
3782	0.3022601495
3783	0.3022585255
3784	0.3022564323
3785	0.3022537412
3786	0.3022513147
3787	0.3022491891
3788	0.3022470573
3789	0.3022447199
3790	0.3022423777
3791	0.30224091
3792	0.3022382129
3793	0.3022366815
3794	0.3022336933
3795	0.3022318214
3796	0.3022305679
3797	0.3022284326
3798	0.3022259688
3799	0.3022243147
3800	0.3022234654
3801	0.3022210378
3802	0.3022195737
3803	0.3022170631
3804	0.302214615
3805	0.3022121705
3806	0.3022097838
3807	0.3022077784
3808	0.3022049621
3809	0.3022021772
3810	0.3021999661
3811	0.3021968937
3812	0.3021935169
3813	0.3021914754
3814	0.3021901701
3815	0.3021876655
3816	0.3021851031
3817	0.3021828487
3818	0.3021807723
3819	0.3021777624
3820	0.3021748151
3821	0.3021730371
3822	0.3021706503
3823	0.3021679388
3824	0.3021656699
3825	0.3021633301
3826	0.3021607569
3827	0.3021569374
3828	0.3021548261
3829	0.3021526475
3830	0.3021498614
3831	0.3021470235
3832	0.3021451348
3833	0.3021429887
3834	0.3021404997
3835	0.3021382717
3836	0.3021367968
3837	0.3021335872
3838	0.3021314074
3839	0.3021288811
3840	0.3021268625
3841	0.3021247922
3842	0.3021224668
3843	0.3021201426
3844	0.3021175898
3845	0.3021157577
3846	0.3021135826
3847	0.3021113607
3848	0.3021089643
3849	0.3021066967
3850	0.302104506
3851	0.3021021987
3852	0.3021005205
3853	0.3020983227
3854	0.3020962727
3855	0.3020942048
3856	0.3020922968
3857	0.3020901098
3858	0.3020871336
3859	0.3020844004
3860	0.30208153
3861	0.3020791589
3862	0.3020767036
3863	0.3020746381
3864	0.3020728312
3865	0.3020708222
3866	0.3020687338
3867	0.3020669365
3868	0.3020647398
3869	0.3020628584
3870	0.3020609721
3871	0.3020595008
3872	0.3020580813
3873	0.3020558052
3874	0.3020533415
3875	0.3020513325
3876	0.3020492537
3877	0.3020476766
3878	0.3020457073
3879	0.3020434372
3880	0.3020402649
3881	0.3020381861
3882	0.3020362132
3883	0.3020342138
3884	0.3020323119
3885	0.3020303631
3886	0.3020283444
3887	0.3020262957
3888	0.3020242194
3889	0.3020227806
3890	0.3020206056
3891	0.3020178808
3892	0.3020157816
3893	0.3020139398
3894	0.3020121629
3895	0.3020102875
3896	0.3020082556
3897	0.3020057233
3898	0.3020038719
3899	0.3020008584
3900	0.3019994846
3901	0.3019965084
3902	0.3019945186
3903	0.3019917289
3904	0.3019898137
3905	0.3019875918
3906	0.3019853831
3907	0.301983415
3908	0.3019812989
3909	0.3019787594
3910	0.3019768743
3911	0.3019749471
3912	0.3019719901
3913	0.3019698103
3914	0.301968226
3915	0.3019657827
3916	0.3019634958
3917	0.3019620883
3918	0.3019607481
3919	0.3019589461
3920	0.3019568697
3921	0.3019547139
3922	0.3019527987
3923	0.3019501269
3924	0.30194864
3925	0.3019472758
3926	0.3019443285
3927	0.3019429534
3928	0.3019407748
3929	0.301938032
3930	0.3019357583
3931	0.3019345108
3932	0.3019324982
3933	0.3019311521
3934	0.3019290516
3935	0.3019273145
3936	0.301924698
3937	0.3019220081
3938	0.3019199883
3939	0.3019180935
3940	0.3019161688
3941	0.3019124996
3942	0.3019100214
3943	0.3019075469
3944	0.3019062055
3945	0.3019043229
3946	0.3019019722
3947	0.3019007427
3948	0.3018987879
3949	0.3018964023
3950	0.3018949419
3951	0.3018930171
3952	0.3018907386
3953	0.3018888379
3954	0.3018859315
3955	0.301884044
3956	0.301882444
3957	0.301881247
3958	0.3018789601
3959	0.301877134
3960	0.3018757433
3961	0.3018728164
3962	0.3018702841
3963	0.3018687395
3964	0.3018661145
3965	0.3018648213
3966	0.3018631455
3967	0.3018614349
3968	0.3018599516
3969	0.3018568563
3970	0.3018557158
3971	0.3018538175
3972	0.3018518121
3973	0.3018500714
3974	0.3018475595
3975	0.3018466934
3976	0.3018446916
3977	0.3018431891
3978	0.3018403981
3979	0.3018374075
3980	0.3018345179
3981	0.3018322069
3982	0.3018295603
3983	0.3018287267
3984	0.3018267345
3985	0.3018248747
3986	0.3018231652
3987	0.301820284
3988	0.3018183472
3989	0.3018156585
3990	0.3018135677
3991	0.3018112989
3992	0.3018093055
3993	0.3018076225
3994	0.3018062355
3995	0.3018040147
3996	0.3018021489
3997	0.3018003973
3998	0.3017976401
3999	0.3017955998
4000	0.3017936569
4001	0.30179265
4002	0.3017919246
4003	0.3017895944
4004	0.3017866411
4005	0.3017830261
4006	0.3017811711
4007	0.3017789563
4008	0.3017757071
4009	0.3017738123
4010	0.3017713919
4011	0.3017691291
4012	0.3017660951
4013	0.3017637252
4014	0.3017617896
4015	0.301760518
4016	0.301757685
4017	0.3017568092
4018	0.3017559455
4019	0.3017541554
4020	0.3017528983
4021	0.301751273
4022	0.3017487527
4023	0.3017463648
4024	0.3017435462
4025	0.3017412593
4026	0.3017392226
4027	0.3017374145
4028	0.3017365087
4029	0.3017345959
4030	0.3017317472
4031	0.3017301304
4032	0.3017285761
4033	0.3017264949
4034	0.3017246447
4035	0.3017221581
4036	0.3017203717
4037	0.3017184613
4038	0.3017172042
4039	0.3017159471
4040	0.3017123549
4041	0.30170957
4042	0.3017078004
4043	0.3017052115
4044	0.3017035286
4045	0.301701131
4046	0.3016994023
4047	0.3016973608
4048	0.3016951172
4049	0.3016923034
4050	0.3016901946
4051	0.3016884791
4052	0.3016849146
4053	0.3016829994
4054	0.3016807859
4055	0.3016792232
4056	0.3016771228
4057	0.3016757213
4058	0.301673924
4059	0.3016722964
4060	0.3016705292
4061	0.3016687151
4062	0.3016655957
4063	0.3016633365
4064	0.3016603807
4065	0.3016586941
4066	0.3016564686
4067	0.3016544307
4068	0.3016526767
4069	0.3016500121
4070	0.3016487141
4071	0.3016460194
4072	0.3016435099
4073	0.3016419749
4074	0.3016403292
4075	0.3016384417
4076	0.3016375515
4077	0.3016362438
4078	0.3016336201
4079	0.3016316989
4080	0.3016294626
4081	0.3016275534
4082	0.3016254818
4083	0.3016232371
4084	0.3016220256
4085	0.3016194103
4086	0.3016173183
4087	0.3016160347
4088	0.3016134206
4089	0.3016110146
4090	0.3016091837
4091	0.3016081996
4092	0.3016063025
4093	0.3016033804
4094	0.3016015049
4095	0.3015996307
4096	0.3015966858
4097	0.301595425
4098	0.3015933486
4099	0.3015910966
4100	0.3015887857
4101	0.3015863953
4102	0.3015851743
4103	0.3015827707
4104	0.3015798715
4105	0.3015780297
4106	0.3015765957
4107	0.3015747046
4108	0.3015735413
4109	0.3015716189
4110	0.3015697711
4111	0.3015681712
4112	0.3015673038
4113	0.3015657435
4114	0.3015638861
4115	0.3015617207
4116	0.3015589033
4117	0.3015572456
4118	0.3015543512
4119	0.3015526032
4120	0.301550599
4121	0.3015483266
4122	0.3015473774
4123	0.3015460469
4124	0.3015444685
4125	0.3015423862
4126	0.3015408187
4127	0.3015400415
4128	0.3015383345
4129	0.3015363171
4130	0.3015343093
4131	0.3015321715
4132	0.3015299953
4133	0.3015272164
4134	0.3015250402
4135	0.3015236507
4136	0.3015202282
4137	0.3015191876
4138	0.301517092
4139	0.3015155654
4140	0.3015128815
4141	0.3015108436
4142	0.3015095829
4143	0.3015080178
4144	0.3015071553
4145	0.301505382
4146	0.301503681
4147	0.3015015421
4148	0.3014994188
4149	0.3014978681
4150	0.3014959999
4151	0.3014942628
4152	0.3014934964
4153	0.3014909028
4154	0.3014887675
4155	0.3014869209
4156	0.3014862039
4157	0.3014844908
4158	0.3014810442
4159	0.3014781619
4160	0.301476349
4161	0.3014738034
4162	0.3014721914
4163	0.3014696771
4164	0.3014672603
4165	0.3014656603
4166	0.3014642456
4167	0.3014625169
4168	0.3014613055
4169	0.3014592773
4170	0.3014572117
4171	0.3014546674
4172	0.301452816
4173	0.3014507612
4174	0.3014485754
4175	0.30144657
4176	0.3014446777
4177	0.3014426916
4178	0.3014411301
4179	0.3014388829
4180	0.3014369256
4181	0.3014350838
4182	0.3014337112
4183	0.3014320619
4184	0.3014308553
4185	0.3014285058
4186	0.3014257185
4187	0.3014218388
4188	0.3014189721
4189	0.3014169896
4190	0.3014148819
4191	0.3014140651
4192	0.3014123135
4193	0.301410568
4194	0.3014084423
4195	0.3014070865
4196	0.3014050763
4197	0.3014031275
4198	0.3014012977
4199	0.3013984671
4200	0.3013965194
4201	0.3013946151
4202	0.3013930283
4203	0.3013912058
4204	0.3013891751
4205	0.3013873442
4206	0.3013859619
4207	0.3013834717
4208	0.3013817779
4209	0.3013795764
4210	0.301377577
4211	0.3013754261
4212	0.3013734002
4213	0.3013721804
4214	0.3013709185
4215	0.3013688601
4216	0.3013671952
4217	0.3013644211
4218	0.3013626467
4219	0.3013605318
4220	0.3013585781
4221	0.3013557307
4222	0.3013546588
4223	0.3013522588
4224	0.3013506348
4225	0.3013485343
4226	0.3013464363
4227	0.3013437753
4228	0.301341587
4229	0.3013393435
4230	0.3013375883
4231	0.3013345194
4232	0.3013317862
4233	0.3013289424
4234	0.301327287
4235	0.3013259914
4236	0.3013239848
4237	0.301322445
4238	0.3013209882
4239	0.3013186459
4240	0.3013160884
4241	0.3013140553
4242	0.3013126875
4243	0.3013106015
4244	0.3013078202
4245	0.3013054202
4246	0.3013035375
4247	0.3013023586
4248	0.3013007923
4249	0.3012999357
4250	0.3012983045
4251	0.3012966239
4252	0.3012948519
4253	0.3012919827
4254	0.3012895467
4255	0.3012872983
4256	0.3012846649
4257	0.3012825248
4258	0.3012804015
4259	0.3012784803
4260	0.3012764473
4261	0.3012743204
4262	0.3012726759
4263	0.3012707379
4264	0.301268321
4265	0.3012666946
4266	0.3012640925
4267	0.3012613629
4268	0.3012585383
4269	0.3012565028
4270	0.3012547356
4271	0.3012523789
4272	0.301250732
4273	0.3012488445
4274	0.3012467946
4275	0.3012455736
4276	0.3012442672
4277	0.3012422076
4278	0.3012403273
4279	0.3012387442
4280	0.3012364645
4281	0.3012348212
4282	0.3012328062
4283	0.301231436
4284	0.3012297266
4285	0.30122644
4286	0.301225071
4287	0.3012233038
4288	0.3012215534
4289	0.3012191258
4290	0.3012172563
4291	0.3012149454
4292	0.3012138025
4293	0.3012115
4294	0.3012096137
4295	0.3012076793
4296	0.3012055151
4297	0.3012034519
4298	0.3012019831
4299	0.3012000559
4300	0.3011973046
4301	0.3011944439
4302	0.3011916987
4303	0.3011897679
4304	0.3011887706
4305	0.3011854347
4306	0.3011835652
4307	0.3011805385
4308	0.3011789108
4309	0.3011763845
4310	0.301174894
4311	0.3011728586
4312	0.3011714703
4313	0.3011686577
4314	0.3011660869
4315	0.3011647648
4316	0.3011631324
4317	0.3011614722
4318	0.3011590903
4319	0.3011561261
4320	0.3011544299
4321	0.3011518242
4322	0.3011497659
4323	0.3011487445
4324	0.3011471337
4325	0.3011451127
4326	0.3011437966
4327	0.3011415218
4328	0.3011396896
4329	0.301137357
4330	0.3011352602
4331	0.3011319976
4332	0.3011299826
4333	0.301127881
4334	0.3011257697
4335	0.3011243033
4336	0.3011220826
4337	0.3011200687
4338	0.3011183112
4339	0.3011165957
4340	0.3011136652
4341	0.3011120448
4342	0.3011095173
4343	0.3011079113
